antecedents,consequents,support,confidence,lift,business_score,business_strategy,execution_priority
"MED LENS & SCREEN CLEANING WIPES (C), OPPO A3X 4/64GB OCEAN BLUE, PR4-MOBILE-ADLD12-05","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), PR4-MOBILE-ADLD12-05, VIVO Y19S PRO 4/64GB BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, IT1 PLUG IT 40  - WHT, MED LENS & SCREEN CLEANING WIPES (C)","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C), TECNO CAMON 40 8/256 BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB STARLIGHT, SAMSUNG GALAXY A06 4/64 BLUE +CHARGER","PR4-MOBILE-ADLD12-01, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), VIVO Y19S PRO 4/64GB SILVER","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), SAMSUNG GALAXY A56 5G 8/256 GRAPHITE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"IT1 PLUG IT 40  - WHT, XIAOMI GTV 55 A PRO UHD QLED 2026","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C), OPPO A3X 4/64GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"HUAWEI MATEPAD SE 11' 6/128 NEBULA GREY, PR4-MOBILE-ADLD12-02","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY A56 5G 8/256 GRAPHITE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C), OPPO A3X 4/128GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), PR4-MOBILE-ADLD12-05, VIVO Y19S PRO 4/64GB SILVER","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.012,1.0,10.869565217391305,0.13043478260869565,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",OPPO A3X 4/64GB OCEAN BLUE,0.012,0.75,14.423076923076923,0.12980769230769232,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), SAMSUNG GALAXY TAB A9+ 8/128 GRAY","SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, XIAOMI GTV 32 A PRO HD",0.012,0.75,14.423076923076923,0.12980769230769232,Bundling Utama,Prioritas Tinggi
"OPPO A5 8/256GB GREEN W/O BUNDLING, XIAOMI GTV 32 A PRO HD",VIVO Y19S PRO 4/64GB SILVER,0.012,0.75,14.423076923076923,0.12980769230769232,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), OPPO A5 PRO 8/256GB BROWN",OPPO A3X 4/64GB OCEAN BLUE,0.012,0.75,14.423076923076923,0.12980769230769232,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)",OPPO A3X 4/64GB OCEAN BLUE,0.012,0.75,14.423076923076923,0.12980769230769232,Bundling Utama,Prioritas Tinggi
OPPO A5 PRO 8/256GB BROWN,OPPO A3X 4/64GB OCEAN BLUE,0.012,0.75,14.423076923076923,0.12980769230769232,Bundling Utama,Prioritas Tinggi
"IT1 PC - USB A TO USB C, MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)","IPHONE 13 128GB STARLIGHT, OPPO A5I 4/128GB RED",0.012,0.75,14.423076923076923,0.12980769230769232,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S), TECNO CAMON 40 8/256 BLACK","IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,14.423076923076923,0.12980769230769232,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",OPPO A3X 4/64GB OCEAN BLUE,0.012,0.75,14.423076923076923,0.12980769230769232,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), OPPO A3X 4/128GB OCEAN BLUE","IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,14.423076923076923,0.12980769230769232,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/128GB OCEAN BLUE","IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,14.423076923076923,0.12980769230769232,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB MIDNIGHT, MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE","IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,14.423076923076923,0.12980769230769232,Bundling Utama,Prioritas Tinggi
"ADLD12-MOBILE-20P-05, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW","MED CLEANING WIPES LENS & SCREEN (S), SAMSUNG GALAXY A56 5G 8/256 GRAPHITE",0.02,0.5555555555555556,11.574074074074074,0.1286008230452675,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, MED LENS & SCREEN CLEANING WIPES (C)","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE",0.016,0.4,20.0,0.128,Cross-Selling,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C), OPPO A3X 4/64GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB MIDNIGHT",0.016,0.8,10.0,0.128,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), OPPO A3X 4/64GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB MIDNIGHT",0.016,0.8,10.0,0.128,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.016,0.6666666666666666,11.904761904761903,0.12698412698412698,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S)","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.016,0.6666666666666666,11.904761904761903,0.12698412698412698,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C), PR4-MOBILE-ADLD12-05","MED CLEANING WIPES LENS & SCREEN (S), PR4-MOBILE-ADLD12-03",0.012,0.5,20.833333333333332,0.125,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), PR4-MOBILE-ADLD12-01, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW","IPHONE 13 128GB STARLIGHT, SAMSUNG GALAXY A06 4/64 BLUE +CHARGER",0.012,0.5,20.833333333333332,0.125,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), PR4-MOBILE-ADLD12-05, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW","MED LENS & SCREEN CLEANING WIPES (C), PR4-MOBILE-ADLD12-03",0.012,0.5,20.833333333333332,0.125,Bundling Utama,Prioritas Tinggi
"PR4-MOBILE-ADLD12-06, VIVO Y19S PRO 4/64GB BLACK",IPHONE 15 128GB PINK,0.012,1.0,10.416666666666666,0.125,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), PR4-MOBILE-ADLD12-03","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C), PR4-MOBILE-ADLD12-05",0.012,0.5,20.833333333333332,0.125,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, SAMSUNG GALAXY A06 4/64 BLUE +CHARGER","APP 20W USB-C POWER ADAPTER-ITS (NEW), PR4-MOBILE-ADLD12-01, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,0.5,20.833333333333332,0.125,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), PR4-MOBILE-ADLD12-03","MED CLEANING WIPES LENS & SCREEN (S), PR4-MOBILE-ADLD12-05, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,0.5,20.833333333333332,0.125,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, OPPO A3X 4/64GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,13.392857142857142,0.1205357142857143,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), PR4-MOBILE-ADLD12-01","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,13.392857142857142,0.1205357142857143,Bundling Utama,Prioritas Tinggi
VIVO Y03T 4/64GB GEM GREEN,"APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,13.392857142857142,0.1205357142857143,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/128GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,13.392857142857142,0.1205357142857143,Bundling Utama,Prioritas Tinggi
"PR4-MOBILE-ADLD12-05, VIVO Y19S PRO 4/64GB SILVER","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,13.392857142857142,0.1205357142857143,Bundling Utama,Prioritas Tinggi
"OPPO A3X 4/64GB OCEAN BLUE, PR4-MOBILE-ADLD12-05","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,13.392857142857142,0.1205357142857143,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), TECNO CAMON 40 8/256 BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,13.392857142857142,0.1205357142857143,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), PR4-MOBILE-ADLD12-05, VIVO Y19S PRO 4/64GB SILVER","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,13.392857142857142,0.1205357142857143,Bundling Utama,Prioritas Tinggi
"OPPO ENCO BUDS3 PRO BUND A5 PRO, SAM GALAXY FIT3 - GRAY",JBL GO 2 BLK,0.012,0.75,13.392857142857142,0.1205357142857143,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, IT1 PLUG IT 40  - WHT","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.75,13.392857142857142,0.1205357142857143,Bundling Utama,Prioritas Tinggi
"IPHONE 15 128GB PINK, VIVO Y19S PRO 4/64GB BLACK",PR4-MOBILE-ADLD12-06,0.012,0.75,13.392857142857142,0.1205357142857143,Bundling Utama,Prioritas Tinggi
"IT1 ACTIVE WATCH MOON WR02 - BLACK, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",IT1 MULTI PORT - 4 IN 1,0.012,0.6,16.666666666666668,0.12000000000000001,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), TECNO CAMON 40 8/256 BLACK","IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.6,16.666666666666668,0.12000000000000001,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB MIDNIGHT, OPPO A3X 4/64GB OCEAN BLUE","IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.6,16.666666666666668,0.12000000000000001,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IT1 PLUG IT 40  - WHT","IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.6,16.666666666666668,0.12000000000000001,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)","MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE",0.012,0.6,16.666666666666668,0.12000000000000001,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), OPPO A5X 6/128GB BLUE",PR4-MOBILE-ADLD12-02,0.012,1.0,10.0,0.12,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, OPPO A5I 4/128GB RED, REDMI PAD 2 4/128GB GRAY",PR4-MOBILE-ADLD12-02,0.012,1.0,10.0,0.12,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), XIAOMI GTV 43 A FHD 2025",PR4-MOBILE-ADLD12-02,0.012,1.0,10.0,0.12,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, OPPO A3X 4/64GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)",0.016,0.5714285714285714,12.987012987012987,0.11873840445269015,Bundling Utama,Prioritas Tinggi
"HUAWEI MATEPAD SE 11' 6/128 NEBULA GREY, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",VIVO Y04S 4/64GB GREEN,0.02,0.5555555555555556,10.683760683760685,0.11870845204178539,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S)",MED LENS & SCREEN CLEANING WIPES (C),0.032,0.6666666666666666,5.555555555555555,0.11851851851851851,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), SAMSUNG GALAXY A56 5G 8/256 GRAPHITE","MED CLEANING WIPES LENS & SCREEN (S), SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,1.0,9.615384615384615,0.11538461538461538,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), PR4-MOBILE-ADLD12-01, SAMSUNG GALAXY A06 4/64 BLUE +CHARGER","IPHONE 13 128GB STARLIGHT, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,1.0,9.615384615384615,0.11538461538461538,Bundling Utama,Prioritas Tinggi
"OPPO A5I 4/128GB RED, REDMI NOTE 14 8/256GB LIME GREEN",XIAOMI GTV 43 A FHD 2025,0.012,1.0,9.615384615384615,0.11538461538461538,Bundling Utama,Prioritas Tinggi
"IT1 PC - USB A TO USB C, IT1 PLUG IT 40  - WHT","MED CLEANING WIPES LENS & SCREEN (S), SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,1.0,9.615384615384615,0.11538461538461538,Bundling Utama,Prioritas Tinggi
"ADLD12-MOBILE-20P-05, IPHONE 13 128GB STARLIGHT, SAMSUNG GALAXY A56 5G 8/256 GRAPHITE","MED CLEANING WIPES LENS & SCREEN (S), SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,1.0,9.615384615384615,0.11538461538461538,Bundling Utama,Prioritas Tinggi
"ADLD12-MOBILE-20P-05, SAMSUNG GALAXY S25FE 8/256 JETBLACK","IPHONE 13 128GB STARLIGHT, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,1.0,9.615384615384615,0.11538461538461538,Bundling Utama,Prioritas Tinggi
"MED LENS & SCREEN CLEANING WIPES (C), SAMSUNG GALAXY TAB A9+ 8/128 GRAY","MED CLEANING WIPES LENS & SCREEN (S), SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,1.0,9.615384615384615,0.11538461538461538,Bundling Utama,Prioritas Tinggi
"PR4-MOBILE-ADLD12-01, SAMSUNG GALAXY A06 4/64 BLUE +CHARGER","IPHONE 13 128GB STARLIGHT, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,1.0,9.615384615384615,0.11538461538461538,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C), SAMSUNG GALAXY A56 5G 8/256 GRAPHITE","MED CLEANING WIPES LENS & SCREEN (S), SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,1.0,9.615384615384615,0.11538461538461538,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)","APP 20W USB-C POWER ADAPTER-ITS (NEW), OPPO A3X 4/64GB OCEAN BLUE",0.016,0.4444444444444445,15.873015873015873,0.11287477954144622,Cross-Selling,Prioritas Tinggi
"OPPO A3X 4/64GB OCEAN BLUE, PR4-MOBILE-ADLD12-01","MED CLEANING WIPES LENS & SCREEN (S), OPPO A5I 4/128GB RED",0.012,0.75,12.5,0.11250000000000002,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), VIVO Y19S PRO 4/128GB BLACK",SAMSUNG GALAXY A07 4/128 BLACK +CHARGER,0.012,0.75,12.5,0.11250000000000002,Bundling Utama,Prioritas Tinggi
XIAOMI GTV 55 A PRO UHD QLED 2025,REDMI PAD SE 4/128GB GRAPHITE GRAY,0.012,0.75,12.5,0.11250000000000002,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, TECNO CAMON 40 8/256 BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.016,0.8,8.695652173913045,0.11130434782608697,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED CLEANING WIPES LENS & SCREEN (S)",0.016,0.8,8.695652173913045,0.11130434782608697,Bundling Utama,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)","APP 20W USB-C POWER ADAPTER-ITS (NEW), OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK",0.012,0.33333333333333337,27.77777777777778,0.11111111111111115,Cross-Selling,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE","IPHONE 13 128GB MIDNIGHT, OPPO A5 PRO 8/256GB BROWN",0.012,0.33333333333333337,27.77777777777778,0.11111111111111115,Cross-Selling,Prioritas Tinggi
"ADLD12-MOBILE-20P-05, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW","IPHONE 13 128GB STARLIGHT, SAMSUNG GALAXY S25FE 8/256 JETBLACK",0.012,0.33333333333333337,27.77777777777778,0.11111111111111115,Cross-Selling,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C)","OPPO A3X 4/128GB OCEAN BLUE, TECNO CAMON 40 8/256 BLACK",0.012,0.33333333333333337,27.77777777777778,0.11111111111111115,Cross-Selling,Prioritas Tinggi
SAMSUNG GALAXY A26 5G 8/256 PINK,"PR4-MOBILE-ADLD12-01, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.02,0.7142857142857143,7.763975155279503,0.1109139307897072,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), OPPO A3X 4/64GB OCEAN BLUE","APP 20W USB-C POWER ADAPTER-ITS (NEW), MED LENS & SCREEN CLEANING WIPES (C)",0.02,0.5555555555555556,9.920634920634921,0.11022927689594357,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), OPPO A3X 4/64GB OCEAN BLUE","IPHONE 13 128GB MIDNIGHT, IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.42857142857142855,21.428571428571427,0.11020408163265305,Cross-Selling,Prioritas Tinggi
IT1 ACTIVE WATCH MOON WR02 - BLACK,"IT1 MULTI PORT - 4 IN 1, SAM TRAVEL ADAPTER (25W) WO CABLE-NEW",0.012,0.42857142857142855,21.428571428571427,0.11020408163265305,Cross-Selling,Prioritas Tinggi
"SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY TAB A9+ 8/128 GRAY","IPHONE 13 128GB MIDNIGHT, PR4-MOBILE-ADLD12-03, PR4-MOBILE-ADLD12-05",0.012,0.42857142857142855,21.428571428571427,0.11020408163265305,Cross-Selling,Prioritas Tinggi
"SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, XIAOMI GTV 43 A PRO UHD QLED 2026","APP 20W USB-C POWER ADAPTER-ITS (NEW), SAMSUNG GALAXY A06 4/64 BLUE +CHARGER",0.012,0.42857142857142855,21.428571428571427,0.11020408163265305,Cross-Selling,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), XIAOMI GTV 55 A PRO UHD QLED 2026","APP 20W USB-C POWER ADAPTER-ITS (NEW), IT1 PLUG IT 40  - WHT",0.012,0.42857142857142855,21.428571428571427,0.11020408163265305,Cross-Selling,Prioritas Tinggi
IPHONE 16 PLUS 128GB PINK,SAMSUNG GALAXY A16 8/128 BLACK +CHARGER,0.012,0.42857142857142855,21.428571428571427,0.11020408163265305,Cross-Selling,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, IT1 PC - USB A TO USB C","MED CLEANING WIPES LENS & SCREEN (S), MED LENS & SCREEN CLEANING WIPES (C), OPPO A5I 4/128GB RED",0.012,0.42857142857142855,21.428571428571427,0.11020408163265305,Cross-Selling,Prioritas Tinggi
"IPHONE 13 128GB STARLIGHT, MED CLEANING WIPES LENS & SCREEN (S), SAMSUNG GALAXY A56 5G 8/256 GRAPHITE",SAM TRAVEL ADAPTER (25W) WO CABLE-NEW,0.036,1.0,3.012048192771084,0.10843373493975901,Bundling Utama,Prioritas Tinggi
"OPPO A5I 4/128GB RED, XIAOMI GTV 32 A PRO HD","IPHONE 13 128GB MIDNIGHT, PR4-MOBILE-ADLD12-01",0.012,0.6,15.0,0.108,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), SAMSUNG GALAXY A06 4/64 BLUE +CHARGER",SAMSUNG GALAXY A56 5G 12/256 OLIVE,0.012,0.6,15.0,0.108,Bundling Utama,Prioritas Tinggi
"APP 20W USB-C POWER ADAPTER-ITS (NEW), SAM TRAVEL ADAPTER (25W) WO CABLE-NEW, SAMSUNG GALAXY A06 4/64 BLUE +CHARGER",SAMSUNG GALAXY A56 5G 12/256 OLIVE,0.012,0.6,15.0,0.108,Bundling Utama,Prioritas Tinggi
"MED CLEANING WIPES LENS & SCREEN (S), TECNO CAMON 40 8/256 BLACK","APP 20W USB-C POWER ADAPTER-ITS (NEW), IPHONE 13 128GB STARLIGHT, MED LENS & SCREEN CLEANING WIPES (C)",0.012,0.6,15.0,0.108,Bundling Utama,Prioritas Tinggi
